RegionType,RegionName,City,State,Metro,SizeRank,MarketHealthIndex,SellForGain,PrevForeclosed,ForeclosureRatio,ZHVI,MoM,YoY,ForecastYoYPctChange,StockOfREOs,NegativeEquity,Delinquency,DaysOnMarket
City,Chauvin,Chauvin,LA,"Houma, LA",7604,0.229056397152765,,,,103000,-2.18423551756885,-8.60692102928128,0.009631067961165,,0.134396355353075,0.067796610169492,131
City,Minisink,Minisink,NY,"New York, NY",7606,3.04800146012046,,,,290500,0.623484586075511,7.87226141849239,0.027817555938038,,0.103718199608611,0.207547169811321,126
City,Alanson,Alanson,MI,,7607,9.36119729877715,,,,137000,0.661278471711977,15.4170176916596,,,0.103786816269285,0,94
City,Rush,Rush,NY,"Rochester, NY",7608,3.49516335097646,,,,206400,-0.145137880986938,-3.09859154929577,0.024927325581395,,0.034602076124568,0,76
City,Holt,Holt,FL,"Crestview-Fort Walton Beach-Destin, FL",7609,5.70633327249498,,,,142900,0.989399293286219,9.33435348125478,0.032883135059482,,0.164021164021164,0.129032258064516,88.5
City,Toledo,Toledo,OR,"Newport, OR",7610,1.44369410476364,,,,156800,-1.07255520504732,0.641848523748395,,,0.06183368869936,0.068965517241379,121
City,Muncy Creek,Muncy Creek,PA,"Williamsport, PA",7611,2.44570177039606,,,,163700,-0.847970926711084,1.99376947040498,0.024276114844227,,0.081413210445469,0.037735849056604,91
City,Concord,Concord,VA,"Lynchburg, VA",7613,4.13487862748677,,,,138200,-0.216606498194946,-1.77683013503909,0.032756874095514,,0.102272727272727,0.018518518518519,87
City,South Lebanon,South Lebanon,OH,"Cincinnati, OH",7614,6.66179959846687,,,,169700,0.473653049141504,10.1232965606749,0.030984089569829,,0.087131367292225,0.030769230769231,66
City,Dayton,Dayton,OR,"Portland, OR",7615,9.0965504654134,100,,9.2288,243500,-0.1640016400164,10.8329540282203,0.049433264887064,,0.046296296296296,0,69
City,Gibsonburg,Gibsonburg,OH,"Fremont, OH",7616,1.23562693922249,,,,110500,-0.1806684733514,5.84291187739464,,,0.10761154855643,0.036585365853659,69
City,Parma,Parma,ID,"Boise City, ID",7617,8.4869501733893,100,,,184200,0.326797385620915,17.6245210727969,0.05442453854506,,0.084772370486656,0.055555555555556,57
City,Masury,Masury,OH,"Youngstown, OH",7618,3.70779339295492,100,,3.4843,52300,1.1605415860735,6.30081300813008,0.020764818355641,,0.166058394160584,0.043956043956044,87
City,Muttontown,Muttontown,NY,"New York, NY",7620,0.798503376528564,100,,,1566800,-0.343467752194377,-2.3678963110668,0.023071866224151,,,,130
City,Freeland,Freeland,PA,"Scranton, PA",7621,6.58788100018251,100,,,61000,0.164203612479475,23.7322515212982,0.033065573770492,,0.202682563338301,0.036764705882353,105.5
City,Benton,Benton,NY,"Rochester, NY",7622,5.46450082131776,,,,139800,0.720461095100865,-0.142857142857143,0.009864091559371,,0,0,78
City,Pen Argyl,Pen Argyl,PA,"Allentown, PA",7623,2.16919145829531,66.67,,5.265,134800,0.223048327137546,7.92634107285829,0.037618694362018,,0.124884366327475,0.059259259259259,81
City,Hoosick Falls,Hoosick Falls,NY,"Albany, NY",7624,0.069355721847052,,,,97400,1.14226375908619,-3.56435643564356,0.008377823408624,,0.196927374301676,0.113475177304965,86.5
City,Glen Head,Glen Head,NY,"New York, NY",7626,0.950903449534587,100,,,824600,-0.470730235365118,-2.46037378755619,0.002037351443124,,0.030108904548366,0.170212765957447,130
City,Newport Township,Newport Township,PA,"Scranton, PA",7627,9.66325971892681,100,,,72300,0.277392510402219,12.792511700468,0.030276625172891,,,,105.5
City,Haskell,Haskell,OK,"Muskogee, OK",7629,2.75871509399525,,,,63300,0,-4.66867469879518,,,0.114457831325301,0,75
City,North Hopewell Township,North Hopewell Township,PA,"York, PA",7630,0.636064975360467,75,,,213800,0.093632958801498,2.73906775588659,0.02143592142189,,,,80
City,Loxahatchee Groves,Loxahatchee Groves,FL,"Miami-Fort Lauderdale, FL",7631,7.21573279795583,100,,,342900,0,7.96599496221662,0.017086614173228,,0.054381928466848,0.080769230769231,99
City,Paoli,Paoli,PA,"Philadelphia, PA",7633,3.6448256981201,50,,5.848,312100,0.482936252414681,2.52956636005256,0.017898109580263,,0.048599670510708,0,81
City,East Bloomfield,East Bloomfield,NY,"Rochester, NY",7634,0.29293666727505,,,,170600,-0.408639813193228,3.26876513317191,0.014624853458382,,0.046332046332046,0.166666666666667,79.5
City,Oak Ridge,Oak Ridge,NC,,7636,5.85325789377624,91.67,,,330400,0.701005790917403,3.6711641041732,,,0.047433903576983,0.016393442622951,70
City,Kalona,Kalona,IA,"Iowa City, IA",7638,2.08249680598649,,,,203200,0.246669955599408,0,0.032253937007874,,0.121510673234811,0.013513513513514,67.5
City,Hotchkiss,Hotchkiss,CO,,7639,5.36685526555941,80,,,203100,1.8555667001003,13.527110117384,,,0.127388535031847,0.05,91.5
City,Cornwall,Cornwall,NY,"New York, NY",7640,3.23142909290016,,,,283800,0.353606789250354,9.49074074074074,0.033777307963355,,0.140401146131805,0.081632653061225,126
City,Walnut Grove,Walnut Grove,MO,"Springfield, MO",7641,1.76492060594999,,,,124100,-0.160901045856798,0.40453074433657,0.027187751813054,,0.158208955223881,0,65
City,Bandon,Bandon,OR,"Coos Bay, OR",7642,7.38729695199854,90.91,,3.3584,248200,2.3083264633141,11.8018018018018,,,0.06430155210643,0.03448275862069,85
City,Colfax,Colfax,CA,"Sacramento, CA",7643,7.50866946523088,100,,4.7523,373400,0.322407307898979,10.0825471698113,0.044327798607392,,0.057904411764706,0.047619047619048,55
City,Woodlawn,Woodlawn,MD,"Washington, VA",7644,7.68662164628582,100,,,258300,0.937866354044549,5.17100977198697,0.037580332946187,,,,86
City,Fredon,Fredon,NJ,"New York, NY",7645,1.65084869501734,100,,,313500,0,-0.570884871550904,0.014162679425837,,,,126
City,Cowpens,Cowpens,SC,"Spartanburg, SC",7646,2.98685891586056,100,,,89600,0.111731843575419,3.10701956271577,0.034966517857143,,0.09472049689441,0.049180327868853,80
City,Saltlick Township,Saltlick Township,PA,"Pittsburgh, PA",7647,8.34458842854536,,,,142800,-3.51351351351351,1.9271948608137,0.045756302521008,,0,0,99
City,Wynnewood,Wynnewood,OK,,7648,0.986493885745574,100,,,85600,0,3.00842358604091,,,0.122362869198312,0.068965517241379,
City,Filer,Filer,ID,"Twin Falls, ID",7650,4.27632779704326,,,,153800,0.326157860404436,4.0595399188092,,,0.096618357487923,0.025,64
City,Tazewell,Tazewell,VA,"Bluefield, WV",7652,3.46687351706516,,,,110500,0.181323662737987,1.5625,,,0.132432432432432,0.040816326530612,140.5
City,Geneva,Geneva,OH,"Ashtabula, OH",7653,1.35608687716737,100,,,98500,-0.905432595573441,-3.14650934119961,,,0.165866666666667,0.045016077170418,104
City,Ona,Ona,WV,"Huntington, WV",7654,6.36247490417959,,,,136800,0.440528634361234,2.08955223880597,0.033691520467836,,0.106589147286822,0.018181818181818,96
City,Stem,Stem,NC,"Oxford, NC",7655,2.46486585143274,85.71,,17.4844,158100,0.764818355640535,9.18508287292818,,,0.102639296187683,0.057142857142857,70
City,West Plains,West Plains,MO,"West Plains, MO",7657,4.56378901259354,,,,93400,0.538213132400431,-0.849256900212314,,,0.222495390288875,0.011049723756906,173
City,Orange Beach,Orange Beach,AL,"Daphne, AL",7659,8.56908194926081,36.36,2.6316,,370400,0.542888165038002,4.57368718238283,,,0.061662198391421,0,182
City,Highland Beach,Highland Beach,FL,"Miami-Fort Lauderdale, FL",7660,0.791202774228874,75,,,522000,-0.26748184944593,2.29276895943563,0.010913793103448,,,,99
City,Wyncote,Wyncote,PA,"Philadelphia, PA",7663,1.26939222485855,100,,,348500,0.316637881404721,0.086157380815623,0.015202295552367,,,,83
City,Banks,Banks,OR,"Portland, OR",7665,7.74411388939587,100,,,370800,0.24330900243309,6.06407322654462,0.036588457389428,,0.030927069906905,0.058235341172706,53
City,Town of Jaffrey,Town of Jaffrey,NH,"Keene, NH",7666,2.93119182332542,66.67,,,166900,0.663449939686369,4.11728009981285,,,0.094395280235988,0.03125,86
City,Homedale,Homedale,ID,"Boise City, ID",7667,7.0989231611608,,,,134800,1.58251695553881,10.2207686017989,,,0.142857142857143,0.035714285714286,55
City,Winston,Winston,FL,"Lakeland, FL",7668,9.98904909655047,100,,,75800,1.20160213618158,13.4730538922156,0.044868073878628,,,,92
City,Londonderry,Londonderry,PA,"Harrisburg, PA",7669,9.10841394415039,100,,,177800,1.42612664004564,10.9170305676856,0.019955005624297,,,,85
City,Gatlinburg,Gatlinburg,TN,"Sevierville, TN",7671,7.42014966234714,0,,,168800,1.87085093542547,17.1408743927828,,,0.12910284463895,0,107
City,Upper Frederick Township,Upper Frederick Township,PA,"Philadelphia, PA",7672,1.6517612703048,50,,,250300,0.12,0.079968012794882,0.021721933679584,,0.064498836443173,0.032802758899967,83
City,Pawnee,Pawnee,IL,"Springfield, IL",7673,1.64811096915496,50,,,112800,0.355871886120996,1.43884892086331,0.033776595744681,,0.161392405063291,0.052287581699346,77.5
City,Staples,Staples,MN,,7674,9.24530023726957,100,,,113900,1.51515151515152,10.4752667313288,,,0.222513089005236,0.023529411764706,99
City,Anna,Anna,OH,"Sidney, OH",7675,2.6446431830626,100,,,164700,-0.060679611650485,-0.302663438256659,,,0.07177033492823,0,77
City,Grand Rapids,Grand Rapids,OH,"Toledo, OH",7676,3.59007118087242,,,,149700,0.267916945746818,2.53424657534247,0.014883099532398,,0.057471264367816,0,64
City,Thompson,Thompson,CT,"Worcester, MA",7677,0.204416864391312,80,,,204300,-0.53554040895813,-2.10828941063728,0.014694077337249,,0.103998049865649,0.086699961452442,102
City,Heidelberg Township,Heidelberg Township,PA,"Lebanon, PA",7680,4.85946340573097,100,,,206700,-0.433526011560694,5.29801324503311,0.03581519109821,,,,84
City,Nockamixon Township,Nockamixon Township,PA,"Philadelphia, PA",7681,6.29676948348239,100,,,339400,0.443918319029299,2.91085506367495,0.018403064230996,,0.043256997455471,0.058823529411765,89
City,Grantley,Grantley,PA,"York, PA",7683,1.07410111334185,66.67,,13.7363,239300,0.461796809403862,5.83812472357364,0.019410781445884,,,,80
City,Bradley Beach,Bradley Beach,NJ,"New York, NY",7684,6.69556488410294,100,,,536600,-0.093092533978775,5.27761428291152,0.027117033171823,,0.070796460176991,0,106
City,Town of Fryeburg,Town of Fryeburg,ME,,7685,2.78700492790655,,,,160500,0.375234521575985,2.29445506692161,,,0.222222222222222,0.055555555555556,169
City,Park Layne,Park Layne,OH,"Springfield, OH",7686,6.72567986858916,100,,4.106,80400,0.12453300124533,8.35579514824798,0.026094527363184,,,,79
City,Starr,Starr,SC,"Greenville, SC",7687,2.23489687899252,,,,83300,-0.239520958083832,5.44303797468354,0.025570228091236,,0.103030303030303,0.019607843137255,81
City,Heidelberg Township,Heidelberg Township,PA,"Allentown, PA",7688,1.35882460302975,66.67,,7.8865,232000,0.259291270527226,1.70977641385357,0.018935344827586,,0.056650246305419,0.043478260869565,80
City,Avalon,Avalon,CA,"Los Angeles-Long Beach-Anaheim, CA",7689,4.88775323964227,100,,,592600,1.09177755032412,4.68115173997527,0.008108336145798,,,,63
City,Hauula,Hauula,HI,"Urban Honolulu, HI",7690,3.44040883372878,,,,615100,0.26079869600652,0.62162604285948,0.010684441554219,,0.056603773584906,0.066666666666667,72
City,Freedom Township,Freedom Township,PA,"Altoona, PA",7691,8.96057674758168,,,,138300,-1.2847965738758,8.21596244131455,0.046109906001446,,0.05,0,77
City,Oak Valley,Oak Valley,NJ,"Philadelphia, PA",7695,1.83610147837197,100,,5.6056,163600,-0.183038438071995,1.17501546072975,0.022218826405868,,0.123314065510597,0.119791666666667,115
City,Maize,Maize,KS,"Wichita, KS",7696,3.86658149297317,100,,,175100,-0.398179749715586,5.5455093429777,,,0.088777219430486,0,62
City,New Middletown,New Middletown,OH,"Youngstown, OH",7697,4.87132688446797,,,,124900,-0.47808764940239,2.8830313014827,0.020736589271417,,0.042674253200569,0,83
City,Glen Ellen,Glen Ellen,CA,"Santa Rosa, CA",7698,6.97937579850338,100,,,990200,0.182112505058681,6.97925669835782,-0.000633205413048,,0.03515625,0,49
City,Newport,Newport,MN,"Minneapolis-St Paul, MN",7699,3.13287096185435,0,,,185400,0,4.92359932088285,0.021008629989213,,0.087893864013267,0,68
City,Town of Cambridge,Town of Cambridge,NY,"Glens Falls, NY",7700,0.122285088519803,,,,144900,-0.137835975189524,1.89873417721519,0.022215320910973,,0.170066768071056,0.074223871322301,122.5
City,Brookfield,Brookfield,MA,"Worcester, MA",7701,1.64354809271765,100,,64.9351,220200,0.318906605922551,-0.497062810664257,0.027393278837421,,0.089130434782609,0.073170731707317,76
City,Summerdale,Summerdale,AL,"Daphne, AL",7702,5.6187260448987,50,,,140800,0.142247510668563,0.715307582260372,,,0.062972292191436,0,105.5
City,Hoosick,Hoosick,NY,"Albany, NY",7703,0.134148567256799,,,,135800,-0.512820512820513,-3.756201275691,0.014764359351988,,0.2,0,86.5
City,Taylorsville,Taylorsville,GA,"Atlanta, GA",7704,9.54371235626939,100,,,179600,1.41163184641446,15.7962604771115,0.075306236080178,,0.088552915766739,0,64.5
City,Pinewood,Pinewood,SC,,7705,0.299324694287279,,,,74900,-1.31752305665349,-5.30973451327434,,,0.134453781512605,0.125,171
City,Minooka,Minooka,IL,"Chicago, IL",7706,1.00200766563241,71.43,,,217200,-0.091996320147194,6.0546875,0.034300184162063,,0.125896414342629,0.063291139240506,65
City,Wilkes-Barre Township,Wilkes-Barre Township,PA,"Scranton, PA",7707,4.3082679321044,100,,,62000,-0.161030595813205,2.81923714759536,0.02008064516129,,,,105.5
City,Manson,Manson,WA,"Wenatchee, WA",7708,9.67694834823873,50,,,372900,0.512129380053908,7.86809372288111,0.054859211584875,,0.027210884353742,0,90
City,Franklin Township,Franklin Township,PA,"Allentown, PA",7709,9.77094360284723,100,,,204600,0.738552437223043,11.1352525801195,0.041285434995112,,,,103
City,East Hills,East Hills,NY,"New York, NY",7711,0.13506114254426,75,,,1258200,-0.356379187455453,1.47592547786112,0.003563026545859,,,,130
City,Montrose,Montrose,MN,"Minneapolis-St Paul, MN",7712,7.82533308997992,100,,,188400,1.61812297734628,11.8764845605701,0.017070063694268,,,,66
City,Town of Holland,Town of Holland,NY,"Buffalo, NY",7713,9.94707063332725,,,,182400,0.662251655629139,13.0111524163569,0.054100877192983,,0.025728987993139,0,83
City,Campbell,Campbell,NY,"Corning, NY",7714,4.65230881547728,,,,109300,1.11008325624422,-0.091407678244973,,,0.111864406779661,0,95
City,Dilworth,Dilworth,MN,"Fargo, ND",7717,7.33345501003833,100,,,176800,0.283607487237663,3.75586854460094,0.024864253393665,,0.054135338345865,0.027777777777778,82
City,Pistakee Highlands,Pistakee Highlands,IL,"Chicago, IL",7718,5.01551377988684,100,,,138200,0.436046511627907,2.9806259314456,0.021389290882779,,,,84
City,Town of Canisteo,Town of Canisteo,NY,"Corning, NY",7720,0.081219200584048,,,,70200,0.14265335235378,-5.51816958277254,,,0.11731843575419,0.071428571428571,95
City,Town of Rochester,Town of Rochester,NY,"Kingston, NY",7721,5.95820405183428,100,,,217900,0.55376095985233,13.4895833333333,0.026539697108766,,0.113235925871383,0.092247127350239,129
City,Princeton,Princeton,MA,"Worcester, MA",7722,8.56816937397335,100,,,358900,0.335476656415991,6.43534994068802,0.034087489551407,,0.062937062937063,0,76
City,Mount Sterling,Mount Sterling,OH,"Columbus, OH",7723,4.16043073553568,100,,17.2099,139400,0.577200577200577,8.9913995308835,0.033558106169297,,0.0796875,0.03921568627451,63
City,Lordstown,Lordstown,OH,"Youngstown, OH",7724,2.03778061690089,,,,128500,0.234009360374415,1.26083530338849,0.025198443579767,,0.074571215510813,0.06,87
City,Gaston,Gaston,OR,"Portland, OR",7726,9.99726227413762,,,,378500,1.55621143010464,17.0377241805813,0.0621928665786,,0.021505376344086,0,53
City,Skiatook,Skiatook,OK,"Tulsa, OK",7727,1.78043438583683,,,,107600,0.373134328358209,-0.738007380073801,0.020195167286245,,0.137426900584795,0.047872340425532,96
City,Clarkdale,Clarkdale,AZ,"Prescott, AZ",7728,4.31100565796678,66.67,,,256200,0.628436763550668,5.86776859504132,0.016061670569867,,0.060109289617486,0.090909090909091,86
City,Westerlo,Westerlo,NY,"Albany, NY",7729,0.092170104033583,,,,148900,-0.40133779264214,3.25936199722607,0.02267965077233,,0.111570247933884,0.148148148148148,79
City,Union City,Union City,MI,"Coldwater, MI",7731,7.02226683701405,100,,,86100,1.17508813160987,5.38555691554468,,,0.128364389233954,0.048387096774194,90
City,Richland,Richland,NY,"Syracuse, NY",7732,6.40719109326519,50,,,101700,1.29482071713147,9.94594594594595,0.029882005899705,,0.086511451505673,0.066134367879287,110.5
City,Cambrian Park,Cambrian Park,CA,"San Jose, CA",7733,9.95163350976456,100,,,1246500,0.914831606217616,11.8639504621736,0.035741676694745,,,,41
City,Roebuck,Roebuck,SC,"Spartanburg, SC",7734,3.14929731702865,100,,6.3455,143500,0,4.89766081871345,0.030891986062718,,0.05615763546798,0.105263157894737,80
City,New Baltimore,New Baltimore,NY,,7735,0.185252783354627,,,,157500,-1.12994350282486,-1.68539325842697,,,0.117676444771693,0.11144732091036,160.5
City,Albany,Albany,IN,"Muncie, IN",7737,4.46614345683519,100,,,78400,0.127713920817369,5.23489932885906,0.03577806122449,,0.197125256673511,0.020833333333333,78.5
City,Hadley,Hadley,MA,"Springfield, MA",7738,4.95984668735171,100,,,320300,-0.186974135244625,2.9903536977492,0.024898532625663,,0.049435028248588,0.028571428571429,88
City,Daugherty Township,Daugherty Township,PA,"Pittsburgh, PA",7739,5.58222303340026,100,,,148600,0.745762711864407,-2.36530880420499,0.025551816958277,,,,83
City,Seaford,Seaford,VA,"Virginia Beach, VA",7740,0.842306990326702,0,,,286100,-0.139616055846422,0.21015761821366,0.019884655714785,,0.071428571428571,0.027027027027027,76.5
City,Orangetown,Orangetown,NY,"New York, NY",7741,1.08961489322869,86.67,,,566600,-0.316678395496129,4.7707100591716,0.030308859865867,,0.05953170588925,0.113571493910638,95.5
City,Patterson Township,Patterson Township,PA,"Pittsburgh, PA",7743,7.73681328709619,100,,,123600,0.651465798045603,5.37084398976982,0.025614886731392,,,,83
City,York,York,NY,"Rochester, NY",7744,7.93027924803796,,,,125400,0.239808153477218,18.413597733711,0.050797448165869,,0.042257425335975,0.083333333333333,93
City,Fairview,Fairview,GA,"Chattanooga, TN",7745,3.09271764920606,,,,79500,0.632911392405063,3.92156862745098,0.027937106918239,,0.1426735218509,0.022522522522523,77
City,Tuckerton,Tuckerton,NJ,"New York, NY",7746,9.10202591713816,83.33,,,208500,0.968523002421308,9.27672955974843,0.034119904076739,,,,123
City,Manheim Township,Manheim Township,PA,"York, PA",7747,4.64135791202774,100,,,231400,0.21654395842356,2.20848056537102,0.018202247191011,,0.077272727272727,0.029411764705882,80
City,Longview,Longview,NC,"Hickory, NC",7748,8.43219565614163,100,,,76900,0.918635170603675,5.19835841313269,0.035773732119636,,,,91.5
City,Keating Township,Keating Township,PA,"Bradford, PA",7749,5.31575104946158,100,,,66000,-0.75187969924812,-7.56302521008403,,,0.096774193548387,0,
City,Jonesville,Jonesville,MI,"Hillsdale, MI",7750,5.56488410293849,,,,112900,0.893655049151028,7.21747388414055,,,0.138933764135703,0.011627906976744,73
